id,recommended_id
47540.0,"[47540.0, 39210.0, 516500.0, 527400.0, 271470.0]"
50510.0,"[292780.0, 295032.0, 294580.0, 362560.0, 681670.0]"
25763.0,"[25763.0, 293054.0, 261470.0, 299190.0, 243470.0]"
25764.0,"[25764.0, 458700.0, 585800.0, 369815.0, 509920.0]"
42980.0,"[42980.0, 301880.0, 34280.0, 316444.0, 316445.0]"
48800.0,"[271474.0, 256611.0, 344490.0, 374990.0, 466545.0]"
46770.0,"[523511.0, 334270.0, 358360.0, 300840.0, 95400.0]"
65700.0,"[37320.0, 19030.0, 31700.0, 15740.0, 37380.0]"
42960.0,"[49000.0, 42960.0, 19030.0, 37320.0, 37380.0]"
28010.0,"[501930.0, 649280.0, 590235.0, 420500.0, 538700.0]"
28012.0,"[73185.0, 279820.0, 570800.0, 282400.0, 638200.0]"
24640.0,"[24640.0, 37370.0, 12120.0, 294922.0, 42920.0]"
28011.0,"[283450.0, 292240.0, 305370.0, 21670.0, 22440.0]"
4850.0,"[297140.0, 223730.0, 280720.0, 37960.0, 37400.0]"
57640.0,"[413470.0, 396660.0, 462050.0, 491530.0, 369808.0]"
62100.0,"[461530.0, 71118.0, 499330.0, 292760.0, 380580.0]"
48137.0,"[296050.0, 278720.0, 288610.0, 370401.0, 48136.0]"
57300.0,"[73031.0, 24870.0, 222063.0, 477030.0, 202524.0]"
70400.0,"[224165.0, 39640.0, 668230.0, 677993.0, 763400.0]"
46600.0,"[46600.0, 316967.0, 292880.0, 535780.0, 269610.0]"
34314.0,"[302260.0, 301244.0, 39560.0, 294903.0, 265930.0]"
34310.0,"[22180.0, 13210.0, 12640.0, 21010.0, 265140.0]"
70100.0,"[46600.0, 316967.0, 292880.0, 535780.0, 269610.0]"
70110.0,"[38600.0, 379549.0, 616280.0, 435970.0, 425630.0]"
57620.0,"[301245.0, 33730.0, 36300.0, 8690.0, 262590.0]"
34284.0,"[523690.0, 359410.0, 379546.0, 345800.0, 360422.0]"
63910.0,"[330420.0, 321800.0, 358220.0, 222076.0, 260330.0]"
8930.0,"[246720.0, 294953.0, 46830.0, 302370.0, 64013.0]"
49310.0,"[34273.0, 741420.0, 238303.0, 385760.0, 712390.0]"
70900.0,"[437701.0, 432190.0, 639310.0, 237930.0, 43011.0]"
9940.0,"[305471.0, 258646.0, 262830.0, 9940.0, 299780.0]"
22650.0,"[302080.0, 63802.0, 225280.0, 296470.0, 384730.0]"
2840.0,"[15750.0, 38924.0, 2840.0, 12110.0, 35136.0]"
42920.0,"[24640.0, 37370.0, 12120.0, 294922.0, 42920.0]"
29700.0,"[35135.0, 70200.0, 49000.0, 42960.0, 19030.0]"
70200.0,"[316446.0, 70200.0, 29700.0, 223592.0, 35135.0]"
47790.0,"[369777.0, 665230.0, 485640.0, 495630.0, 592340.0]"
46450.0,"[367000.0, 696350.0, 593050.0, 521540.0, 282860.0]"
45750.0,"[407080.0, 40340.0, 12440.0, 288830.0, 470110.0]"
22380.0,"[34180.0, 9420.0, 6010.0, 71162.0, 277675.0]"
67000.0,"[429310.0, 752060.0, 764240.0, 45773.0, 47896.0]"
80300.0,"[284390.0, 294918.0, 294916.0, 305370.0, 294913.0]"
16868.0,"[520080.0, 294908.0, 529690.0, 549650.0, 332293.0]"
18040.0,"[297830.0, 298810.0, 325502.0, 302380.0, 204630.0]"
71115.0,"[233290.0, 71115.0, 294925.0, 294924.0, 617690.0]"
71114.0,"[719340.0, 71112.0, 498720.0, 263520.0, 351551.0]"
71111.0,"[48136.0, 201480.0, 539250.0, 434290.0, 401560.0]"
71110.0,"[294955.0, 325044.0, 369920.0, 297350.0, 336930.0]"
34319.0,"[292230.0, 34315.0, 34319.0, 286635.0, 529900.0]"
34318.0,"[465490.0, 237930.0, 507060.0, 635820.0, 417550.0]"
34316.0,"[435530.0, 371460.0, 386630.0, 443530.0, 376140.0]"
34315.0,"[292230.0, 34315.0, 34319.0, 286635.0, 529900.0]"
6120.0,"[34316.0, 715950.0, 658303.0, 628110.0, 676680.0]"
32500.0,"[285350.0, 15210.0, 3520.0, 10110.0, 35050.0]"
62000.0,"[62000.0, 684850.0, 365540.0, 639870.0, 302320.0]"
33570.0,"[2270.0, 9040.0, 3810.0, 2310.0, 9010.0]"
42964.0,"[62000.0, 684850.0, 365540.0, 639870.0, 302320.0]"
43011.0,"[204440.0, 311590.0, 367000.0, 752650.0, 308320.0]"
33980.0,"[353570.0, 320721.0, 524620.0, 360096.0, 258361.0]"
65710.0,"[321020.0, 208818.0, 63660.0, 432230.0, 299280.0]"
33990.0,"[22340.0, 360350.0, 286630.0, 266230.0, 267490.0]"
65400.0,"[65400.0, 368650.0, 401270.0, 291270.0, 658060.0]"
38923.0,"[255070.0, 285840.0, 215240.0, 314470.0, 208342.0]"
72500.0,"[227000.0, 47932.0, 115110.0, 38440.0, 9900.0]"
15740.0,"[49000.0, 42960.0, 19030.0, 37320.0, 37380.0]"
38924.0,"[15750.0, 38924.0, 2840.0, 12110.0, 35136.0]"
15750.0,"[15750.0, 38924.0, 2840.0, 12110.0, 35136.0]"
45500.0,"[15750.0, 38924.0, 2840.0, 12110.0, 35136.0]"
31290.0,"[208640.0, 37340.0, 294922.0, 24640.0, 42920.0]"
12100.0,"[37340.0, 294922.0, 37360.0, 35137.0, 37370.0]"
12120.0,"[24640.0, 37370.0, 12120.0, 294922.0, 42920.0]"
35135.0,"[286630.0, 270490.0, 273381.0, 280540.0, 29700.0]"
35137.0,"[24640.0, 37370.0, 12120.0, 294922.0, 42920.0]"
35138.0,"[301710.0, 443691.0, 397740.0, 406950.0, 581820.0]"
35136.0,"[15750.0, 38924.0, 2840.0, 12110.0, 35136.0]"
12110.0,"[15750.0, 38924.0, 2840.0, 12110.0, 35136.0]"
33390.0,"[279601.0, 279602.0, 216130.0, 80000.0, 92700.0]"
92300.0,"[24449.0, 331066.0, 92300.0, 297514.0, 606950.0]"
80000.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
47780.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
51060.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
65080.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
71168.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
63200.0,"[653726.0, 371520.0, 683840.0, 49310.0, 34318.0]"
60340.0,"[60340.0, 296910.0, 49900.0, 358340.0, 251870.0]"
71116.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
71161.0,"[349720.0, 304590.0, 271453.0, 279140.0, 429310.0]"
71119.0,"[71119.0, 304610.0, 280031.0, 289731.0, 688258.0]"
71118.0,"[292760.0, 737530.0, 62100.0, 380580.0, 516370.0]"
71117.0,"[446840.0, 377440.0, 268520.0, 401250.0, 616410.0]"
71166.0,"[388970.0, 362500.0, 675530.0, 395100.0, 720200.0]"
71165.0,"[300441.0, 300450.0, 294915.0, 294946.0, 71164.0]"
71163.0,"[200440.0, 71163.0, 290970.0, 255390.0, 281580.0]"
71164.0,"[294946.0, 313290.0, 323000.0, 298810.0, 295870.0]"
71162.0,"[47800.0, 49470.0, 727820.0, 425070.0, 378090.0]"
71160.0,"[210904.0, 286440.0, 268220.0, 223410.0, 368890.0]"
71120.0,"[113200.0, 24800.0, 606720.0, 214420.0, 299290.0]"
47890.0,"[267771.0, 750491.0, 399760.0, 550180.0, 71111.0]"
48802.0,"[335310.0, 266130.0, 257730.0, 108726.0, 391431.0]"
47896.0,"[386750.0, 320970.0, 364328.0, 656020.0, 268850.0]"
47892.0,"[304211.0, 381910.0, 351290.0, 308172.0, 222660.0]"
47894.0,"[18070.0, 63940.0, 98400.0, 485980.0, 566160.0]"
47893.0,"[345290.0, 742320.0, 301540.0, 307500.0, 685750.0]"
47895.0,"[42000.0, 47895.0, 41814.0, 313760.0, 102200.0]"
42000.0,"[42000.0, 47895.0, 41814.0, 313760.0, 102200.0]"
47570.0,"[47570.0, 47895.0, 7520.0, 42000.0, 313760.0]"
47897.0,"[47570.0, 47895.0, 7520.0, 42000.0, 313760.0]"
57700.0,"[724170.0, 752790.0, 687010.0, 734540.0, 637774.0]"
63660.0,"[102200.0, 313760.0, 281606.0, 7520.0, 47895.0]"
90504.0,"[264520.0, 41100.0, 222094.0, 288880.0, 280220.0]"
7520.0,"[42000.0, 47895.0, 41814.0, 313760.0, 102200.0]"
99200.0,"[295008.0, 1700.0, 7620.0, 236470.0, 7610.0]"
24449.0,"[24449.0, 331066.0, 92300.0, 297514.0, 606950.0]"
41814.0,"[47895.0, 7520.0, 42000.0, 281606.0, 102200.0]"
42925.0,"[305180.0, 102700.0, 307750.0, 8320.0, 42925.0]"
57650.0,"[248570.0, 398980.0, 390413.0, 426490.0, 333540.0]"
40407.0,"[307825.0, 285330.0, 667760.0, 383710.0, 635520.0]"
47800.0,"[47800.0, 201310.0, 71162.0, 297780.0, 308264.0]"
63710.0,"[22520.0, 201490.0, 340310.0, 73193.0, 302970.0]"
80200.0,"[200390.0, 206123.0, 258070.0, 65610.0, 200910.0]"
92400.0,"[318740.0, 34345.0, 65252.0, 403780.0, 291190.0]"
56435.0,"[56435.0, 308030.0, 39120.0, 308010.0, 308020.0]"
56433.0,"[56432.0, 56435.0, 39120.0, 308030.0, 308010.0]"
56432.0,"[56435.0, 308030.0, 39120.0, 308010.0, 308020.0]"
56431.0,"[415730.0, 297842.0, 208793.0, 302670.0, 444590.0]"
39120.0,"[56435.0, 308030.0, 39120.0, 308010.0, 308020.0]"
56437.0,"[327930.0, 299500.0, 56437.0, 247190.0, 637850.0]"
94000.0,"[225428.0, 419980.0, 615390.0, 619220.0, 420410.0]"
92700.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
73012.0,"[204560.0, 301114.0, 73012.0, 90209.0, 318570.0]"
48803.0,"[48803.0, 47898.0, 9992.0, 46490.0, 42718.0]"
44620.0,"[44620.0, 374690.0, 361130.0, 328021.0, 277510.0]"
91200.0,"[44620.0, 374690.0, 361130.0, 328021.0, 277510.0]"
46790.0,"[294948.0, 306530.0, 294955.0, 404211.0, 258404.0]"
73170.0,"[298820.0, 9350.0, 34282.0, 251630.0, 291130.0]"
57655.0,"[107200.0, 257870.0, 355360.0, 48136.0, 308380.0]"
70000.0,"[639620.0, 682280.0, 582230.0, 569220.0, 322040.0]"
57730.0,"[291930.0, 204010.0, 461640.0, 430320.0, 24488.0]"
42918.0,"[65216.0, 362920.0, 358950.0, 338161.0, 360960.0]"
91600.0,"[91600.0, 273830.0, 313790.0, 275670.0, 218700.0]"
73020.0,"[344920.0, 659630.0, 509730.0, 73181.0, 439880.0]"
56481.0,"[72905.0, 303340.0, 237930.0, 752650.0, 746770.0]"
98200.0,"[37030.0, 362490.0, 251370.0, 439750.0, 390444.0]"
56480.0,"[316862.0, 283580.0, 617550.0, 288020.0, 506670.0]"
72905.0,"[56481.0, 303340.0, 237930.0, 752650.0, 746770.0]"
22450.0,"[358410.0, 73181.0, 22450.0, 235320.0, 287100.0]"
42140.0,"[261680.0, 287100.0, 358410.0, 235320.0, 356140.0]"
47898.0,"[48803.0, 47898.0, 9992.0, 46490.0, 42718.0]"
73181.0,"[358410.0, 73181.0, 22450.0, 235320.0, 287100.0]"
73031.0,"[57300.0, 222063.0, 477030.0, 294970.0, 278720.0]"
9992.0,"[48803.0, 47898.0, 9992.0, 46490.0, 42718.0]"
46490.0,"[48803.0, 47898.0, 9992.0, 46490.0, 42718.0]"
46480.0,"[22610.0, 46480.0, 322021.0, 333640.0, 302570.0]"
42718.0,"[48803.0, 47898.0, 9992.0, 46490.0, 42718.0]"
39160.0,"[39160.0, 99900.0, 91100.0, 295870.0, 302380.0]"
57900.0,"[305200.0, 318510.0, 509676.0, 277630.0, 206123.0]"
102700.0,"[305180.0, 102700.0, 307750.0, 8320.0, 42925.0]"
9880.0,"[9880.0, 56487.0, 302250.0, 234785.0, 249310.0]"
99900.0,"[39160.0, 99900.0, 91100.0, 295870.0, 302380.0]"
22520.0,"[207620.0, 210943.0, 22520.0, 208834.0, 202181.0]"
95700.0,"[7530.0, 73014.0, 91810.0, 285730.0, 328280.0]"
49470.0,"[47800.0, 201310.0, 71162.0, 297780.0, 308264.0]"
49604.0,"[462400.0, 385511.0, 461050.0, 707240.0, 450590.0]"
98210.0,"[115300.0, 284930.0, 21660.0, 275610.0, 216447.0]"
97000.0,"[97000.0, 94590.0, 65790.0, 500750.0, 472830.0]"
46830.0,"[64013.0, 46830.0, 302160.0, 294953.0, 246720.0]"
73035.0,"[73035.0, 302970.0, 207620.0, 316860.0, 366930.0]"
46840.0,"[47892.0, 304211.0, 314580.0, 673040.0, 294954.0]"
21100.0,"[7760.0, 276430.0, 210072.0, 282530.0, 35310.0]"
73037.0,"[210073.0, 210035.0, 305470.0, 281920.0, 292090.0]"
73036.0,"[249094.0, 203778.0, 206480.0, 319340.0, 212630.0]"
24635.0,"[563283.0, 334113.0, 680340.0, 350970.0, 340800.0]"
901679.0,"[102623.0, 210087.0, 334970.0, 466780.0, 115100.0]"
25810.0,"[525284.0, 541520.0, 462610.0, 393990.0, 575700.0]"
99100.0,"[309871.0, 603750.0, 614520.0, 565310.0, 294680.0]"
90209.0,"[204560.0, 301114.0, 73012.0, 90209.0, 318570.0]"
25809.0,"[288850.0, 25809.0, 8880.0, 638270.0, 34500.0]"
22631.0,"[690710.0, 519080.0, 666590.0, 465832.0, 340170.0]"
22634.0,"[383930.0, 361620.0, 390377.0, 385980.0, 301930.0]"
22633.0,"[288850.0, 25809.0, 8880.0, 638270.0, 34500.0]"
57656.0,"[288850.0, 25809.0, 8880.0, 638270.0, 34500.0]"
22632.0,"[264520.0, 41100.0, 222094.0, 288880.0, 90504.0]"
94590.0,"[97000.0, 94590.0, 65790.0, 500750.0, 472830.0]"
35425.0,"[267730.0, 320360.0, 376360.0, 403670.0, 277890.0]"
73192.0,"[305150.0, 105700.0, 73192.0, 305480.0, 219623.0]"
105700.0,"[305150.0, 105700.0, 73192.0, 305480.0, 219623.0]"
72750.0,"[320363.0, 342848.0, 314730.0, 528050.0, 364326.0]"
56538.0,"[295025.0, 331470.0, 351650.0, 637809.0, 222283.0]"
63950.0,"[504750.0, 751750.0, 446020.0, 383180.0, 342764.0]"
61100.0,"[55205.0, 61100.0, 323500.0, 448480.0, 434350.0]"
65228.0,"[55205.0, 61100.0, 323500.0, 448480.0, 434350.0]"
55205.0,"[55205.0, 61100.0, 323500.0, 448480.0, 434350.0]"
102200.0,"[313760.0, 281606.0, 47895.0, 7520.0, 42000.0]"
64013.0,"[64013.0, 46830.0, 302160.0, 294953.0, 246720.0]"
15522.0,"[320110.0, 487210.0, 374880.0, 478055.0, 316420.0]"
63802.0,"[22650.0, 302080.0, 33420.0, 46760.0, 344230.0]"
92302.0,"[320400.0, 110630.0, 341070.0, 401470.0, 57695.0]"
73183.0,"[292060.0, 294913.0, 305370.0, 305390.0, 294916.0]"
42210.0,"[209790.0, 43011.0, 46450.0, 417550.0, 358360.0]"
65790.0,"[97000.0, 94590.0, 65790.0, 500750.0, 472830.0]"
57690.0,"[348850.0, 326005.0, 453980.0, 229290.0, 644370.0]"
42220.0,"[263740.0, 610010.0, 329000.0, 369560.0, 374250.0]"
111000.0,"[204560.0, 301114.0, 73012.0, 90209.0, 318570.0]"
73193.0,"[294957.0, 200130.0, 302300.0, 313040.0, 317760.0]"
38740.0,"[38740.0, 225825.0, 421870.0, 407000.0, 334480.0]"
99614.0,"[288850.0, 25809.0, 8880.0, 638270.0, 34500.0]"
70120.0,"[299050.0, 46350.0, 90208.0, 477030.0, 449170.0]"
107200.0,"[57655.0, 257870.0, 440920.0, 270450.0, 301893.0]"
97108.0,"[687130.0, 302330.0, 676630.0, 271461.0, 216458.0]"
97106.0,"[99910.0, 6550.0, 34314.0, 254860.0, 39560.0]"
56487.0,"[9880.0, 56487.0, 302250.0, 234785.0, 249310.0]"
72760.0,"[290280.0, 297080.0, 252550.0, 242680.0, 424310.0]"
99910.0,"[99910.0, 6550.0, 34314.0, 254860.0, 39560.0]"
18070.0,"[47894.0, 63940.0, 98400.0, 485980.0, 566160.0]"
63940.0,"[98400.0, 47894.0, 18070.0, 765320.0, 464511.0]"
98400.0,"[98400.0, 47894.0, 18070.0, 765320.0, 464511.0]"
73194.0,"[366250.0, 278810.0, 55397.0, 294570.0, 329150.0]"
46520.0,"[316290.0, 346311.0, 293920.0, 292020.0, 288310.0]"
22230.0,"[63940.0, 98400.0, 550270.0, 650670.0, 335430.0]"
35450.0,"[270940.0, 340720.0, 306171.0, 449540.0, 258852.0]"
33420.0,"[63802.0, 330470.0, 635260.0, 574460.0, 577930.0]"
73185.0,"[28012.0, 34275.0, 358320.0, 463480.0, 509730.0]"
49473.0,"[203750.0, 696730.0, 498450.0, 592423.0, 683770.0]"
73210.0,"[316640.0, 295070.0, 288630.0, 231482.0, 289650.0]"
200080.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
200440.0,"[200440.0, 71163.0, 290970.0, 255390.0, 281580.0]"
111400.0,"[300550.0, 434410.0, 204381.0, 775880.0, 403450.0]"
57923.0,"[646630.0, 373470.0, 591900.0, 400841.0, 301210.0]"
48220.0,"[343423.0, 756725.0, 604200.0, 464760.0, 683990.0]"
9420.0,"[277675.0, 6010.0, 260250.0, 34180.0, 207320.0]"
90208.0,"[70120.0, 477030.0, 449170.0, 278720.0, 299050.0]"
200230.0,"[311590.0, 314540.0, 294966.0, 901478.0, 297330.0]"
9350.0,"[73170.0, 211207.0, 211203.0, 318430.0, 328450.0]"
80202.0,"[80202.0, 200185.0, 308440.0, 295038.0, 206133.0]"
80204.0,"[314720.0, 301720.0, 110630.0, 462570.0, 515710.0]"
34842.0,"[288850.0, 25809.0, 8880.0, 638270.0, 34500.0]"
95900.0,"[321580.0, 547210.0, 323150.0, 459851.0, 325979.0]"
80207.0,"[39550.0, 356630.0, 344840.0, 269890.0, 363770.0]"
200670.0,"[200670.0, 304301.0, 297830.0, 18040.0, 306541.0]"
108210.0,"[420730.0, 417350.0, 465750.0, 216461.0, 295222.0]"
65231.0,"[345750.0, 445341.0, 360427.0, 404215.0, 403700.0]"
115100.0,"[204180.0, 207420.0, 323280.0, 294971.0, 318450.0]"
47930.0,"[47930.0, 41100.0, 208110.0, 222094.0, 90504.0]"
41816.0,"[206123.0, 258070.0, 41816.0, 65610.0, 294998.0]"
201480.0,"[250990.0, 382160.0, 260790.0, 57690.0, 496350.0]"
200910.0,"[206123.0, 258070.0, 41816.0, 65610.0, 294998.0]"
200130.0,"[294957.0, 317760.0, 316860.0, 201490.0, 316861.0]"
201490.0,"[294957.0, 317760.0, 316860.0, 201490.0, 316861.0]"
65610.0,"[206123.0, 258070.0, 41816.0, 65610.0, 294998.0]"
43190.0,"[277500.0, 302380.0, 336870.0, 260410.0, 275690.0]"
102622.0,"[222639.0, 271476.0, 359090.0, 294770.0, 367190.0]"
39270.0,"[55341.0, 202670.0, 39270.0, 65228.0, 215851.0]"
24200.0,"[24200.0, 279720.0, 497611.0, 534190.0, 327260.0]"
55370.0,"[332000.0, 326250.0, 321840.0, 297140.0, 257690.0]"
71340.0,"[295440.0, 295439.0, 298600.0, 215253.0, 521160.0]"
202670.0,"[55341.0, 202670.0, 39270.0, 65228.0, 215851.0]"
102623.0,"[102623.0, 210087.0, 334970.0, 466780.0, 115100.0]"
115300.0,"[115300.0, 284930.0, 21660.0, 275610.0, 216447.0]"
110800.0,"[727400.0, 260330.0, 266390.0, 267490.0, 250050.0]"
110810.0,"[204385.0, 320352.0, 252770.0, 374570.0, 225340.0]"
64016.0,"[80340.0, 10220.0, 203990.0, 314510.0, 25812.0]"
94203.0,"[80202.0, 200185.0, 308440.0, 295038.0, 206133.0]"
94202.0,"[110630.0, 435963.0, 258970.0, 370200.0, 486350.0]"
202521.0,"[73092.0, 35429.0, 300860.0, 201877.0, 203700.0]"
61310.0,"[311080.0, 661960.0, 512940.0, 527800.0, 571960.0]"
73092.0,"[73092.0, 35429.0, 300860.0, 201877.0, 203700.0]"
91100.0,"[283350.0, 295010.0, 24029.0, 99900.0, 273740.0]"
73091.0,"[73092.0, 35429.0, 300860.0, 201877.0, 203700.0]"
34345.0,"[65252.0, 318740.0, 229752.0, 250110.0, 319014.0]"
73058.0,"[280200.0, 340260.0, 321540.0, 246254.0, 398250.0]"
25812.0,"[25812.0, 10220.0, 314510.0, 80340.0, 203990.0]"
200880.0,"[464270.0, 509683.0, 447250.0, 344000.0, 524620.0]"
202200.0,"[299480.0, 370440.0, 1520.0, 666800.0, 440540.0]"
113400.0,"[335310.0, 266130.0, 257730.0, 108726.0, 391431.0]"
80340.0,"[80340.0, 10220.0, 203990.0, 314510.0, 25812.0]"
200870.0,"[206760.0, 258666.0, 313281.0, 205840.0, 301112.0]"
35429.0,"[73092.0, 35429.0, 300860.0, 201877.0, 203700.0]"
201510.0,"[73092.0, 35429.0, 300860.0, 201877.0, 203700.0]"
201877.0,"[73092.0, 35429.0, 300860.0, 201877.0, 203700.0]"
203700.0,"[73092.0, 35429.0, 300860.0, 201877.0, 203700.0]"
57695.0,"[73092.0, 35429.0, 300860.0, 201877.0, 203700.0]"
23530.0,"[55340.0, 55344.0, 49475.0, 302610.0, 301111.0]"
49475.0,"[55344.0, 55340.0, 23530.0, 302610.0, 323620.0]"
55344.0,"[55340.0, 55344.0, 49475.0, 302610.0, 301111.0]"
55341.0,"[55341.0, 202670.0, 39270.0, 65228.0, 215851.0]"
98820.0,"[55341.0, 202670.0, 39270.0, 65228.0, 215851.0]"
55340.0,"[55340.0, 55344.0, 49475.0, 302610.0, 301111.0]"
49337.0,"[200210.0, 441450.0, 317690.0, 371471.0, 531158.0]"
55343.0,"[297140.0, 223730.0, 280720.0, 37960.0, 37400.0]"
91616.0,"[619230.0, 225540.0, 399270.0, 7770.0, 647350.0]"
201310.0,"[47800.0, 49470.0, 294915.0, 300441.0, 300450.0]"
204381.0,"[272680.0, 380231.0, 40390.0, 646663.0, 234140.0]"
111403.0,"[25812.0, 10220.0, 314510.0, 80340.0, 203990.0]"
203990.0,"[80340.0, 10220.0, 203990.0, 314510.0, 25812.0]"
204030.0,"[382270.0, 362930.0, 578430.0, 361841.0, 416390.0]"
200620.0,"[715980.0, 707080.0, 722710.0, 426450.0, 379210.0]"
202452.0,"[228300.0, 233720.0, 208805.0, 208790.0, 330690.0]"
204380.0,"[491000.0, 556391.0, 513610.0, 600690.0, 508390.0]"
55395.0,"[253410.0, 709600.0, 656370.0, 426590.0, 672860.0]"
55471.0,"[437560.0, 496590.0, 275809.0, 456220.0, 425820.0]"
55473.0,"[55472.0, 55473.0, 301111.0, 23530.0, 55340.0]"
55472.0,"[55472.0, 55473.0, 301111.0, 23530.0, 55340.0]"
55470.0,"[55470.0, 315990.0, 200890.0, 299720.0, 398950.0]"
55347.0,"[38740.0, 225825.0, 421870.0, 407000.0, 334480.0]"
23553.0,"[277500.0, 302380.0, 336870.0, 260410.0, 275690.0]"
23552.0,"[277500.0, 302380.0, 336870.0, 260410.0, 275690.0]"
23551.0,"[310600.0, 299720.0, 528330.0, 505450.0, 393990.0]"
200890.0,"[55470.0, 315990.0, 200890.0, 299720.0, 398950.0]"
200860.0,"[586420.0, 506470.0, 448310.0, 508401.0, 509030.0]"
23550.0,"[73037.0, 210035.0, 305470.0, 255220.0, 20828.0]"
200390.0,"[206123.0, 65610.0, 258070.0, 200910.0, 41816.0]"
24488.0,"[294931.0, 305780.0, 350080.0, 294929.0, 281750.0]"
204340.0,"[277500.0, 302380.0, 336870.0, 260410.0, 275690.0]"
203510.0,"[206760.0, 258666.0, 313281.0, 205840.0, 301112.0]"
9900.0,"[38440.0, 227000.0, 9900.0, 115110.0, 241680.0]"
204386.0,"[262450.0, 547560.0, 764331.0, 291270.0, 349140.0]"
204385.0,"[310110.0, 320352.0, 260710.0, 258362.0, 252770.0]"
57740.0,"[263760.0, 15700.0, 211209.0, 253150.0, 398100.0]"
204390.0,"[271461.0, 637696.0, 588790.0, 525283.0, 384222.0]"
105800.0,"[105800.0, 305184.0, 222138.0, 237030.0, 295080.0]"
105802.0,"[204560.0, 301114.0, 73012.0, 90209.0, 318570.0]"
111100.0,"[401460.0, 748280.0, 720630.0, 267776.0, 643180.0]"
45773.0,"[284200.0, 429310.0, 764240.0, 752060.0, 67000.0]"
205160.0,"[200080.0, 47780.0, 51060.0, 65080.0, 71168.0]"
203770.0,"[396640.0, 501730.0, 652000.0, 396680.0, 713770.0]"
203773.0,"[298880.0, 224140.0, 244770.0, 65253.0, 204388.0]"
205120.0,"[205120.0, 491650.0, 325760.0, 492410.0, 596620.0]"
24065.0,"[345340.0, 26007.0, 8100.0, 325610.0, 23460.0]"
73039.0,"[729650.0, 504700.0, 718180.0, 765420.0, 761770.0]"
10220.0,"[80340.0, 10220.0, 203990.0, 314510.0, 25812.0]"
200210.0,"[230150.0, 49337.0, 369110.0, 441450.0, 514700.0]"
42905.0,"[71119.0, 304610.0, 280031.0, 289731.0, 688258.0]"
204440.0,"[752650.0, 456220.0, 295435.0, 604280.0, 429310.0]"
201882.0,"[546870.0, 537030.0, 592870.0, 591150.0, 359900.0]"
207490.0,"[336080.0, 558210.0, 389650.0, 350970.0, 502010.0]"
206760.0,"[206760.0, 258666.0, 313281.0, 205840.0, 301112.0]"
65249.0,"[457198.0, 343426.0, 704180.0, 438040.0, 656600.0]"
206710.0,"[206710.0, 306391.0, 309870.0, 302160.0, 46830.0]"
108500.0,"[294957.0, 201490.0, 316868.0, 200130.0, 317760.0]"
206690.0,"[277840.0, 278460.0, 308310.0, 294939.0, 277735.0]"
205830.0,"[200620.0, 610740.0, 707080.0, 722710.0, 426450.0]"
108726.0,"[335310.0, 266130.0, 257730.0, 108726.0, 391431.0]"
47932.0,"[38440.0, 227000.0, 9900.0, 115110.0, 241680.0]"
115110.0,"[38440.0, 227000.0, 9900.0, 115110.0, 241680.0]"
203560.0,"[308440.0, 200185.0, 206133.0, 316651.0, 295038.0]"
65253.0,"[316640.0, 295070.0, 288630.0, 231482.0, 289650.0]"
207420.0,"[207420.0, 323280.0, 294971.0, 201277.0, 115100.0]"
207790.0,"[283812.0, 620745.0, 632340.0, 639250.0, 590200.0]"
207710.0,"[509890.0, 462050.0, 340270.0, 243442.0, 537130.0]"
204388.0,"[316640.0, 295070.0, 288630.0, 231482.0, 289650.0]"
71167.0,"[554640.0, 748500.0, 409750.0, 400820.0, 330350.0]"
204382.0,"[326670.0, 48232.0, 297050.0, 208341.0, 207670.0]"
208110.0,"[264520.0, 41100.0, 222094.0, 288880.0, 90504.0]"
208540.0,"[604800.0, 455451.0, 658275.0, 562840.0, 665360.0]"
19320.0,"[344230.0, 239120.0, 279111.0, 305360.0, 304750.0]"
207320.0,"[308264.0, 297780.0, 9420.0, 301760.0, 49470.0]"
65733.0,"[369511.0, 755720.0, 463792.0, 470770.0, 408660.0]"
204180.0,"[25812.0, 111403.0, 115100.0, 762600.0, 694440.0]"
110630.0,"[435963.0, 211203.0, 211207.0, 249570.0, 334960.0]"
102510.0,"[360098.0, 736750.0, 281560.0, 508280.0, 764240.0]"
201271.0,"[313760.0, 102200.0, 281606.0, 210087.0, 334970.0]"
205840.0,"[206760.0, 258666.0, 313281.0, 205840.0, 301112.0]"
109500.0,"[206416.0, 205630.0, 249100.0, 45760.0, 50820.0]"
206416.0,"[205630.0, 109500.0, 45760.0, 316447.0, 208630.0]"
208630.0,"[206610.0, 316821.0, 45760.0, 337960.0, 316447.0]"
205630.0,"[206416.0, 45760.0, 109500.0, 316821.0, 316447.0]"
206610.0,"[208630.0, 316821.0, 208640.0, 568590.0, 324342.0]"
65252.0,"[34345.0, 318740.0, 302010.0, 265170.0, 229752.0]"
