target_game_id,similar_game_ids
22631.0,"[45, 77, 90, 92, 122]"
22632.0,"[45, 77, 90, 92, 122]"
22633.0,"[45, 77, 90, 92, 122]"
22634.0,"[45, 77, 90, 92, 122]"
22650.0,"[6, 7, 9, 11, 12]"
22670.0,"[6, 7, 9, 11, 12]"
23150.0,"[931, 969, 1119, 1593, 1700]"
23300.0,"[762, 5570, 12952, 13623, 16177]"
23310.0,"[138, 147, 149, 207, 374]"
23380.0,"[2520, 2763, 15045, 15759, 15937]"
23400.0,"[593, 595, 598, 688, 689]"
23420.0,"[78, 83, 84, 85, 128]"
23450.0,"[593, 595, 598, 688, 689]"
23455.0,"[800, 1971, 3856, 7661, 8519]"
23460.0,"[4364, 3079, 6715, 425, 6889]"
23490.0,"[593, 595, 598, 688, 689]"
23500.0,"[1184, 16082, 12824, 5109, 4672]"
23530.0,"[6, 7, 9, 11, 12]"
23550.0,"[566, 601, 602, 603, 701]"
23551.0,"[566, 601, 602, 603, 701]"
23553.0,"[566, 601, 602, 603, 701]"
23600.0,"[1154, 2208, 3310, 3475, 5128]"
23700.0,"[900, 901, 902, 1175, 1185]"
24010.0,"[609, 610, 1410, 2167, 2178]"
24012.0,"[952, 1422, 2158, 2166, 2180]"
24021.0,"[616, 618, 1401, 1411, 1414]"
24028.0,"[609, 610, 1410, 2167, 2178]"
24029.0,"[609, 610, 1410, 2167, 2178]"
24055.0,"[472, 611, 612, 631, 632]"
24065.0,"[472, 611, 612, 631, 632]"
24070.0,"[617, 1403, 1405, 1409, 1413]"
24075.0,"[614, 615, 863, 1115, 1149]"
24082.0,"[614, 615, 863, 1115, 1149]"
24083.0,"[616, 618, 1401, 1411, 1414]"
24095.0,"[617, 1403, 1405, 1409, 1413]"
24096.0,"[616, 618, 1401, 1411, 1414]"
24200.0,"[1728, 2095, 2455, 2587, 2711]"
24240.0,"[48, 49, 58, 270, 300]"
24400.0,"[306, 465, 621, 629, 1216]"
24410.0,"[78, 83, 84, 85, 128]"
24420.0,"[36, 279, 552, 623, 704]"
24440.0,"[625, 2530, 10184, 10794, 12226]"
24441.0,"[625, 2530, 10184, 10794, 12226]"
24447.0,"[1141, 1142, 1334, 3115, 3116]"
24449.0,"[3502, 4332, 4433, 4434, 5067]"
24460.0,"[258, 628, 630, 674, 1140]"
24480.0,"[306, 465, 621, 629, 1216]"
24488.0,"[258, 628, 630, 674, 1140]"
24634.0,"[472, 611, 612, 631, 632]"
24635.0,"[472, 611, 612, 631, 632]"
24640.0,"[472, 611, 612, 631, 632]"
24650.0,"[472, 611, 612, 631, 632]"
24670.0,"[472, 611, 612, 631, 632]"
24676.0,"[472, 611, 612, 631, 632]"
24677.0,"[472, 611, 612, 631, 632]"
24678.0,"[472, 611, 612, 631, 632]"
24679.0,"[1097, 3566, 3567, 3568, 3569]"
24720.0,"[891, 3168, 5150, 11473, 4514]"
24740.0,"[354, 641, 647, 1192, 1203]"
24780.0,"[642, 1539, 3085, 3155, 3498]"
24790.0,"[43, 161, 274, 275, 356]"
24800.0,"[136, 156, 308, 422, 453]"
24810.0,"[136, 156, 308, 422, 453]"
24840.0,"[6, 7, 9, 11, 12]"
24870.0,"[354, 641, 647, 1192, 1203]"
24960.0,"[20, 21, 28, 68, 69]"
24963.0,"[201, 227, 649, 710, 759]"
24980.0,"[473, 534, 568, 650, 717]"
25000.0,"[3393, 9359, 13650, 2759, 6425]"
25010.0,"[6, 7, 9, 11, 12]"
25500.0,"[11440, 5342, 10358, 15646, 12536]"
25620.0,"[6226, 8517, 9473, 10851, 14242]"
25700.0,"[332, 655, 809, 1243, 1453]"
25758.0,"[662, 1586, 3202, 4784, 5179]"
25759.0,"[658, 659, 660, 661, 2448]"
25760.0,"[658, 659, 660, 661, 2448]"
25761.0,"[658, 659, 660, 661, 2448]"
25762.0,"[658, 659, 660, 661, 2448]"
25763.0,"[658, 659, 660, 661, 2448]"
25764.0,"[662, 1586, 3202, 4784, 5179]"
25800.0,"[43, 161, 274, 275, 356]"
25808.0,"[78, 83, 84, 85, 128]"
25809.0,"[666, 667, 668, 669, 670]"
25810.0,"[666, 667, 668, 669, 670]"
25812.0,"[666, 667, 668, 669, 670]"
25813.0,"[666, 667, 668, 669, 670]"
25814.0,"[666, 667, 668, 669, 670]"
25815.0,"[666, 667, 668, 669, 670]"
25816.0,"[666, 667, 668, 669, 670]"
25817.0,"[45, 77, 90, 92, 122]"
25830.0,"[78, 83, 84, 85, 128]"
25850.0,"[258, 628, 630, 674, 1140]"
25890.0,"[78, 83, 84, 85, 128]"
25892.0,"[677, 678, 679, 680, 685]"
25896.0,"[677, 678, 679, 680, 685]"
25897.0,"[677, 678, 679, 680, 685]"
25898.0,"[677, 678, 679, 680, 685]"
25899.0,"[677, 678, 679, 680, 685]"
25900.0,"[2629, 3859, 16297, 7037, 7692]"
25910.0,"[78, 83, 84, 85, 128]"
25930.0,"[78, 83, 84, 85, 128]"
25940.0,"[45, 77, 90, 92, 122]"
25960.0,"[677, 678, 679, 680, 685]"
25962.0,"[677, 678, 679, 680, 685]"
25970.0,"[677, 678, 679, 680, 685]"
25980.0,"[593, 595, 598, 688, 689]"
25990.0,"[593, 595, 598, 688, 689]"
26000.0,"[176, 508, 531, 557, 690]"
26005.0,"[692, 1584, 1742, 1892, 1893]"
26006.0,"[692, 1584, 1742, 1892, 1893]"
26007.0,"[868, 1116, 1597, 4194, 6953]"
26300.0,"[513, 694, 707, 898, 1025]"
26800.0,"[3137, 3951, 21204, 13828, 20258]"
26900.0,"[12304, 20674, 21942, 4366, 11701]"
27000.0,"[1015, 1207, 1554, 1558, 1698]"
27020.0,"[1452, 2762, 3283, 5574, 5665]"
27050.0,"[1657, 3639, 4207, 5525, 7057]"
27200.0,"[10459, 14861, 14914, 15395, 7084]"
27330.0,"[566, 601, 602, 603, 701]"
27400.0,"[19470, 17511, 6401, 9540, 19591]"
27600.0,"[419, 427, 703, 716, 934]"
27800.0,"[36, 279, 552, 623, 704]"
27810.0,"[36, 279, 552, 623, 704]"
27900.0,"[563, 575, 706, 1006, 1124]"
27920.0,"[513, 694, 707, 898, 1025]"
27940.0,"[176, 508, 531, 557, 690]"
28000.0,"[6, 7, 9, 11, 12]"
28010.0,"[201, 227, 649, 710, 759]"
28011.0,"[57, 74, 263, 265, 266]"
28012.0,"[865, 866, 1287, 1288, 1289]"
29120.0,"[330, 383, 491, 541, 713]"
29130.0,"[330, 383, 491, 541, 713]"
29160.0,"[715, 930, 1017, 1495, 1553]"
29180.0,"[419, 427, 703, 716, 934]"
29540.0,"[473, 534, 568, 650, 717]"
29560.0,"[473, 534, 568, 650, 717]"
29570.0,"[1191, 3196, 3781, 5143, 7687]"
29580.0,"[473, 534, 568, 650, 717]"
29700.0,"[217, 261, 474, 721, 785]"
29800.0,"[7208, 7689, 7820, 8163, 12126]"
29900.0,"[6, 7, 9, 11, 12]"
31170.0,"[238, 239, 240, 241, 245]"
31180.0,"[238, 239, 240, 241, 245]"
31190.0,"[238, 239, 240, 241, 245]"
31200.0,"[238, 239, 240, 241, 245]"
31210.0,"[238, 239, 240, 241, 245]"
31290.0,"[238, 239, 240, 241, 245]"
31300.0,"[20, 21, 28, 68, 69]"
31800.0,"[731, 732, 733, 734, 735]"
31810.0,"[731, 732, 733, 734, 735]"
31820.0,"[731, 732, 733, 734, 735]"
31830.0,"[731, 732, 733, 734, 735]"
31840.0,"[731, 732, 733, 734, 735]"
31850.0,"[731, 732, 733, 734, 735]"
31860.0,"[731, 732, 733, 734, 735]"
31870.0,"[907, 4858, 4859, 4860, 4861]"
31880.0,"[731, 732, 733, 734, 735]"
31890.0,"[192, 194, 195, 196, 197]"
31900.0,"[731, 732, 733, 734, 735]"
31910.0,"[731, 732, 733, 734, 735]"
31920.0,"[731, 732, 733, 734, 735]"
31930.0,"[731, 732, 733, 734, 735]"
31980.0,"[731, 732, 733, 734, 735]"
32000.0,"[330, 383, 491, 541, 713]"
32110.0,"[363, 367, 369, 370, 414]"
32120.0,"[363, 367, 369, 370, 414]"
32140.0,"[1262, 1379, 1605, 1935, 2153]"
32150.0,"[963, 1775, 2098, 2144, 2303]"
32160.0,"[15393, 4309, 5475, 20197, 3350]"
32200.0,"[12998, 12455, 21605, 509, 9847]"
32310.0,"[172, 288, 753, 755, 803]"
32330.0,"[231, 232, 233, 234, 235]"
32340.0,"[172, 288, 753, 755, 803]"
32350.0,"[1611, 8255, 8673, 2440, 2441]"
32360.0,"[206, 242, 243, 319, 321]"
32370.0,"[323, 758, 3608, 5966, 14002]"
32380.0,"[201, 227, 649, 710, 759]"
32390.0,"[57, 74, 263, 265, 266]"
32400.0,"[201, 227, 649, 710, 759]"
32410.0,"[762, 5570, 12952, 13623, 16177]"
32420.0,"[20, 21, 28, 68, 69]"
32430.0,"[20, 21, 28, 68, 69]"
32440.0,"[238, 239, 240, 241, 245]"
32450.0,"[238, 239, 240, 241, 245]"
32470.0,"[136, 156, 308, 422, 453]"
32500.0,"[20, 21, 28, 68, 69]"
32510.0,"[231, 232, 233, 234, 235]"
32610.0,"[20, 21, 28, 68, 69]"
32620.0,"[2, 3, 4, 5, 8]"
32630.0,"[2, 3, 4, 5, 8]"
32640.0,"[6, 7, 9, 11, 12]"
32650.0,"[6, 7, 9, 11, 12]"
32660.0,"[20, 21, 28, 68, 69]"
32670.0,"[48, 49, 58, 270, 300]"
32680.0,"[6, 7, 9, 11, 12]"
32710.0,"[377, 404, 407, 408, 409]"
32720.0,"[377, 404, 407, 408, 409]"
32730.0,"[377, 404, 407, 408, 409]"
32740.0,"[377, 404, 407, 408, 409]"
32750.0,"[908, 909, 1820, 2545, 2606]"
32760.0,"[377, 404, 407, 408, 409]"
32770.0,"[20, 21, 28, 68, 69]"
32800.0,"[217, 261, 474, 721, 785]"
32900.0,"[3476, 22055, 3636, 4738, 7332]"
33100.0,"[788, 789, 790, 912, 1822]"
33110.0,"[788, 789, 790, 912, 1822]"
33120.0,"[788, 789, 790, 912, 1822]"
33130.0,"[788, 789, 790, 912, 1822]"
33180.0,"[63, 791, 1152, 1458, 1574]"
33210.0,"[593, 595, 598, 688, 689]"
33229.0,"[20, 21, 28, 68, 69]"
33230.0,"[231, 232, 233, 234, 235]"
33320.0,"[389, 391, 396, 400, 403]"
33340.0,"[78, 83, 84, 85, 128]"
33372.0,"[6, 7, 9, 11, 12]"
33390.0,"[176, 508, 531, 557, 690]"
33460.0,"[8319, 18556, 11949, 6693, 6694]"
33520.0,"[800, 1971, 3856, 7661, 8519]"
33550.0,"[262, 351, 373, 524, 533]"
33570.0,"[1866, 1867, 5088, 9879, 12194]"
33600.0,"[172, 288, 753, 755, 803]"
33610.0,"[172, 288, 753, 755, 803]"
33620.0,"[4962, 13391, 6737, 11317, 4963]"
33650.0,"[96, 97, 98, 99, 100]"
33660.0,"[330, 383, 491, 541, 713]"
33670.0,"[984, 1387, 1426, 3197, 5362]"
33680.0,"[332, 655, 809, 1243, 1453]"
33700.0,"[376, 810, 811, 812, 2621]"
33710.0,"[376, 810, 811, 812, 2621]"
33720.0,"[376, 810, 811, 812, 2621]"
33760.0,"[813, 904, 905, 922, 923]"
33770.0,"[473, 534, 568, 650, 717]"
33790.0,"[935, 979, 980, 6196, 6356]"
33900.0,"[5674, 6898, 16336, 17300, 1570]"
33930.0,"[3068, 4529, 5676, 5960, 20829]"
33934.0,"[782, 908, 909, 1820, 2545]"
33950.0,"[330, 383, 491, 541, 713]"
33980.0,"[6, 7, 9, 11, 12]"
33990.0,"[1158, 1792, 9689, 10215, 10981]"
34010.0,"[974, 1670, 2232, 2304, 2701]"
34030.0,"[136, 156, 308, 422, 453]"
34174.0,"[310, 312, 313, 454, 455]"
34178.0,"[310, 312, 313, 454, 455]"
34179.0,"[78, 83, 84, 85, 128]"
34190.0,"[346, 365, 371, 372, 549]"
34270.0,"[17517, 6971, 17629, 19713, 20011]"
34272.0,"[57, 74, 263, 265, 266]"
34273.0,"[57, 74, 263, 265, 266]"
34274.0,"[57, 74, 263, 265, 266]"
34275.0,"[310, 312, 313, 454, 455]"
34276.0,"[57, 74, 263, 265, 266]"
34277.0,"[57, 74, 263, 265, 266]"
34279.0,"[57, 74, 263, 265, 266]"
34280.0,"[57, 74, 263, 265, 266]"
34281.0,"[57, 74, 263, 265, 266]"
34282.0,"[57, 74, 263, 265, 266]"
34283.0,"[57, 74, 263, 265, 266]"
34284.0,"[57, 74, 263, 265, 266]"
34285.0,"[841, 1846, 1847, 1947, 1948]"
34286.0,"[494, 497, 544, 842, 1546]"
34287.0,"[424, 843, 852, 5583, 6454]"
34288.0,"[57, 74, 263, 265, 266]"
34289.0,"[1364, 1473, 1477, 1478, 1479]"
34310.0,"[57, 74, 263, 265, 266]"
34313.0,"[2, 3, 4, 5, 8]"
34314.0,"[862, 1474, 2600, 2601, 2602]"
34315.0,"[57, 74, 263, 265, 266]"
34316.0,"[57, 74, 263, 265, 266]"
34317.0,"[851, 3411, 4619, 5035, 5547]"
34319.0,"[424, 843, 852, 5583, 6454]"
34343.0,"[78, 83, 84, 85, 128]"
34345.0,"[45, 77, 90, 92, 122]"
34410.0,"[192, 194, 195, 196, 197]"
34420.0,"[45, 77, 90, 92, 122]"
34500.0,"[1038, 1171, 3059, 3940, 4731]"
34600.0,"[1162, 1388, 1465, 2458, 3973]"
34630.0,"[78, 83, 84, 85, 128]"
34640.0,"[78, 83, 84, 85, 128]"
34800.0,"[861, 1397, 1425, 1486, 3857]"
34810.0,"[862, 1474, 2600, 2601, 2602]"
34820.0,"[614, 615, 863, 1115, 1149]"
34830.0,"[18, 29, 30, 76, 126]"
34841.0,"[865, 866, 1287, 1288, 1289]"
34842.0,"[865, 866, 1287, 1288, 1289]"
34870.0,"[6, 7, 9, 11, 12]"
34900.0,"[1116, 1597, 4194, 6953, 7463]"
34920.0,"[1239, 1381, 1607, 1705, 1860]"
35000.0,"[389, 391, 396, 400, 403]"
35070.0,"[871, 6158, 9672, 9890, 9951]"
35080.0,"[873, 874, 875, 876, 2237]"
35083.0,"[873, 874, 875, 876, 2237]"
35089.0,"[873, 874, 875, 876, 2237]"
35090.0,"[873, 874, 875, 876, 2237]"
35091.0,"[873, 874, 875, 876, 2237]"
35101.0,"[451, 877, 878, 2472, 2576]"
35102.0,"[451, 877, 878, 2472, 2576]"
35130.0,"[389, 391, 396, 400, 403]"
35135.0,"[881, 882, 883, 2259, 2260]"
35136.0,"[881, 882, 883, 2259, 2260]"
35137.0,"[881, 882, 883, 2259, 2260]"
35138.0,"[881, 882, 883, 2259, 2260]"
35140.0,"[231, 232, 233, 234, 235]"
35300.0,"[155, 273, 276, 885, 995]"
35310.0,"[886, 1577, 1722, 4357, 11465]"
35320.0,"[1874, 4991, 10877, 11610, 12221]"
35417.0,"[18, 29, 30, 76, 126]"
35425.0,"[18, 29, 30, 76, 126]"
35429.0,"[18, 29, 30, 76, 126]"
35450.0,"[891, 3168, 5150, 11473, 4514]"
35460.0,"[556, 892, 1034, 1690, 1691]"
35480.0,"[893, 1679, 1714, 1895, 2316]"
35600.0,"[1949, 10738, 10833, 16155, 5336]"
35700.0,"[1982, 2290, 2430, 2532, 2541]"
35720.0,"[1329, 3465, 3484, 3501, 3853]"
35800.0,"[12872, 15295, 18738, 965, 966]"
36000.0,"[513, 694, 707, 898, 1025]"
36100.0,"[96, 97, 98, 99, 100]"
36130.0,"[900, 901, 902, 1175, 1185]"
36150.0,"[900, 901, 902, 1175, 1185]"
36180.0,"[900, 901, 902, 1175, 1185]"
36210.0,"[96, 97, 98, 99, 100]"
36240.0,"[813, 904, 905, 922, 923]"
36300.0,"[813, 904, 905, 922, 923]"
36310.0,"[4572, 4573, 7990, 12856, 12863]"
36320.0,"[907, 4858, 4859, 4860, 4861]"
36900.0,"[908, 909, 1820, 2545, 2606]"
36910.0,"[908, 909, 1820, 2545, 2606]"
37010.0,"[6, 7, 9, 11, 12]"
37030.0,"[78, 83, 84, 85, 128]"
37100.0,"[788, 789, 790, 912, 1822]"
37210.0,"[377, 404, 407, 408, 409]"
37220.0,"[377, 404, 407, 408, 409]"
37230.0,"[377, 404, 407, 408, 409]"
37240.0,"[377, 404, 407, 408, 409]"
37260.0,"[206, 242, 243, 319, 321]"
37270.0,"[12814, 17490, 15038, 4281, 13632]"
37280.0,"[377, 404, 407, 408, 409]"
37290.0,"[363, 367, 369, 370, 414]"
37300.0,"[377, 404, 407, 408, 409]"
37310.0,"[813, 904, 905, 922, 923]"
37320.0,"[813, 904, 905, 922, 923]"
37330.0,"[813, 904, 905, 922, 923]"
37340.0,"[813, 904, 905, 922, 923]"
37360.0,"[813, 904, 905, 922, 923]"
37370.0,"[813, 904, 905, 922, 923]"
37380.0,"[813, 904, 905, 922, 923]"
37390.0,"[813, 904, 905, 922, 923]"
37400.0,"[715, 930, 1017, 1495, 1553]"
37500.0,"[931, 969, 1119, 1593, 1700]"
37600.0,"[4830, 7514, 7956, 8064, 8423]"
37700.0,"[20, 21, 28, 68, 69]"
37800.0,"[419, 427, 703, 716, 934]"
37960.0,"[935, 979, 980, 6196, 6356]"
38000.0,"[363, 367, 369, 370, 414]"
38070.0,"[441, 442, 443, 444, 445]"
38080.0,"[377, 404, 407, 408, 409]"
38090.0,"[377, 404, 407, 408, 409]"
38100.0,"[377, 404, 407, 408, 409]"
38110.0,"[377, 404, 407, 408, 409]"
38120.0,"[96, 97, 98, 99, 100]"
38130.0,"[96, 97, 98, 99, 100]"
38140.0,"[96, 97, 98, 99, 100]"
38150.0,"[363, 367, 369, 370, 414]"
38160.0,"[363, 367, 369, 370, 414]"
38170.0,"[363, 367, 369, 370, 414]"
38180.0,"[363, 367, 369, 370, 414]"
38185.0,"[310, 312, 313, 454, 455]"
38190.0,"[363, 367, 369, 370, 414]"
38210.0,"[8117, 9467, 12414, 12425, 13394]"
38230.0,"[952, 1422, 2158, 2166, 2180]"
38400.0,"[138, 147, 149, 207, 374]"
38410.0,"[138, 147, 149, 207, 374]"
38420.0,"[78, 83, 84, 85, 128]"
38430.0,"[6, 7, 9, 11, 12]"
38440.0,"[1938, 3872, 4831, 11658, 18616]"
38450.0,"[6, 7, 9, 11, 12]"
38460.0,"[6, 7, 9, 11, 12]"
38490.0,"[231, 232, 233, 234, 235]"
38600.0,"[419, 427, 703, 716, 934]"
38700.0,"[330, 383, 491, 541, 713]"
38720.0,"[963, 1775, 2098, 2144, 2303]"
38740.0,"[2454, 3066, 3335, 3967, 4166]"
38920.0,"[966, 967, 968, 1951, 4116]"
38921.0,"[966, 967, 968, 1951, 4116]"
38922.0,"[966, 967, 968, 1951, 4116]"
38923.0,"[966, 967, 968, 1951, 4116]"
38924.0,"[931, 969, 1119, 1593, 1700]"
39110.0,"[96, 97, 98, 99, 100]"
39120.0,"[285, 971, 1759, 1810, 1981]"
39140.0,"[973, 16315, 8587, 14602, 14606]"
39150.0,"[973, 16315, 8587, 14602, 14606]"
39160.0,"[974, 1670, 2232, 2304, 2701]"
39190.0,"[976, 4713, 5573, 9349, 9351]"
39200.0,"[976, 4713, 5573, 9349, 9351]"
39210.0,"[473, 534, 568, 650, 717]"
39270.0,"[10571, 12650, 14851, 14853, 14855]"
39391.0,"[935, 979, 980, 6196, 6356]"
39392.0,"[935, 979, 980, 6196, 6356]"
39500.0,"[262, 351, 373, 524, 533]"
39520.0,"[593, 595, 598, 688, 689]"
39540.0,"[262, 351, 373, 524, 533]"
39550.0,"[984, 1387, 1426, 3197, 5362]"
39560.0,"[6, 7, 9, 11, 12]"
39630.0,"[2, 3, 4, 5, 8]"
39640.0,"[2, 3, 4, 5, 8]"
39650.0,"[593, 595, 598, 688, 689]"
39660.0,"[593, 595, 598, 688, 689]"
39670.0,"[2, 3, 4, 5, 8]"
39680.0,"[593, 595, 598, 688, 689]"
39690.0,"[473, 534, 568, 650, 717]"
39800.0,"[993, 1588, 1589, 1590, 1851]"
39900.0,"[2, 3, 4, 5, 8]"
40100.0,"[155, 273, 276, 885, 995]"
40135.0,"[45, 77, 90, 92, 122]"
40200.0,"[363, 367, 369, 370, 414]"
40210.0,"[363, 367, 369, 370, 414]"
40300.0,"[138, 147, 149, 207, 374]"
40320.0,"[45, 77, 90, 92, 122]"
40330.0,"[206, 242, 243, 319, 321]"
40340.0,"[206, 242, 243, 319, 321]"
40350.0,"[206, 242, 243, 319, 321]"
40380.0,"[89, 145, 543, 1004, 2783]"
40390.0,"[138, 147, 149, 207, 374]"
40392.0,"[563, 575, 706, 1006, 1124]"
40393.0,"[333, 570, 571, 572, 573]"
40400.0,"[34, 35, 500, 507, 580]"
40403.0,"[506, 1009, 1011, 1012, 1579]"
40406.0,"[3634, 6691, 6975, 7190, 9026]"
40407.0,"[506, 1009, 1011, 1012, 1579]"
40408.0,"[506, 1009, 1011, 1012, 1579]"
40420.0,"[330, 383, 491, 541, 713]"
40500.0,"[1688, 1906, 3966, 4499, 6508]"
40700.0,"[1015, 1207, 1554, 1558, 1698]"
40720.0,"[1343, 1598, 1603, 1612, 2539]"
40930.0,"[715, 930, 1017, 1495, 1553]"
40940.0,"[262, 351, 373, 524, 533]"
40950.0,"[2106, 2107, 4906, 6552, 7174]"
40970.0,"[593, 595, 598, 688, 689]"
40980.0,"[1021, 1336, 2214, 3519, 4812]"
40990.0,"[230, 348, 511, 1022, 2092]"
41000.0,"[1614, 1662, 2280, 2617, 2719]"
41014.0,"[3546, 3936, 4169, 4380, 4531]"
41019.0,"[513, 694, 707, 898, 1025]"
41050.0,"[176, 508, 531, 557, 690]"
41060.0,"[176, 508, 531, 557, 690]"
41074.0,"[176, 508, 531, 557, 690]"
41100.0,"[513, 694, 707, 898, 1025]"
41300.0,"[479, 1030, 2127, 2152, 2471]"
41400.0,"[1031, 1055, 1601, 1663, 2131]"
41500.0,"[561, 562, 1032, 1430, 3015]"
41600.0,"[231, 232, 233, 234, 235]"
41660.0,"[556, 892, 1034, 1690, 1691]"
41680.0,"[36, 279, 552, 623, 704]"
41700.0,"[217, 261, 474, 721, 785]"
41740.0,"[6437, 8256, 8493, 8494, 15669]"
41800.0,"[1038, 1171, 3059, 3940, 4731]"
41802.0,"[1040, 1041, 1042, 1044, 1045]"
41803.0,"[1040, 1041, 1042, 1044, 1045]"
41804.0,"[1040, 1041, 1042, 1044, 1045]"
41805.0,"[1040, 1041, 1042, 1044, 1045]"
41814.0,"[5680, 16239, 18057, 21333, 21530]"
41816.0,"[1040, 1041, 1042, 1044, 1045]"
41817.0,"[1040, 1041, 1042, 1044, 1045]"
41900.0,"[209, 1046, 1886, 2615, 3969]"
42000.0,"[330, 383, 491, 541, 713]"
42120.0,"[6, 7, 9, 11, 12]"
42140.0,"[1346, 1347, 1354, 1739, 1894]"
42147.0,"[4197, 4904, 6639, 7097, 7254]"
42170.0,"[6221, 6418, 1942, 5869, 10550]"
42210.0,"[731, 732, 733, 734, 735]"
42220.0,"[731, 732, 733, 734, 735]"
42230.0,"[731, 732, 733, 734, 735]"
42500.0,"[1031, 1055, 1601, 1663, 2131]"
42670.0,"[1056, 1127, 1247, 1271, 1449]"
42696.0,"[48, 49, 58, 270, 300]"
42697.0,"[48, 49, 58, 270, 300]"
42698.0,"[48, 49, 58, 270, 300]"
42700.0,"[1766, 2528, 2536, 3174, 5880]"
42716.0,"[48, 49, 58, 270, 300]"
42718.0,"[48, 49, 58, 270, 300]"
42719.0,"[48, 49, 58, 270, 300]"
42722.0,"[48, 49, 58, 270, 300]"
42800.0,"[45, 77, 90, 92, 122]"
42810.0,"[78, 83, 84, 85, 128]"
42820.0,"[45, 77, 90, 92, 122]"
42850.0,"[78, 83, 84, 85, 128]"
42881.0,"[81, 1069, 1144, 1147, 1519]"
42890.0,"[78, 83, 84, 85, 128]"
42900.0,"[45, 77, 90, 92, 122]"
42902.0,"[677, 678, 679, 680, 685]"
42903.0,"[45, 77, 90, 92, 122]"
42905.0,"[666, 667, 668, 669, 670]"
42910.0,"[262, 351, 373, 524, 533]"
42918.0,"[1151, 1496, 1497, 1498, 1499]"
42920.0,"[78, 83, 84, 85, 128]"
42925.0,"[1078, 1079, 1080, 1143, 1146]"
42926.0,"[1078, 1079, 1080, 1143, 1146]"
42929.0,"[1078, 1079, 1080, 1143, 1146]"
42930.0,"[666, 667, 668, 669, 670]"
42940.0,"[666, 667, 668, 669, 670]"
42950.0,"[666, 667, 668, 669, 670]"
42960.0,"[136, 156, 308, 422, 453]"
42964.0,"[666, 667, 668, 669, 670]"
42965.0,"[666, 667, 668, 669, 670]"
42966.0,"[666, 667, 668, 669, 670]"
42968.0,"[78, 83, 84, 85, 128]"
42980.0,"[78, 83, 84, 85, 128]"
42990.0,"[136, 156, 308, 422, 453]"
43000.0,"[6, 7, 9, 11, 12]"
43005.0,"[1094, 1096, 1136, 1620, 1621]"
43006.0,"[2, 3, 4, 5, 8]"
43011.0,"[1094, 1096, 1136, 1620, 1621]"
43013.0,"[57, 74, 263, 265, 266]"
43014.0,"[1094, 1096, 1136, 1620, 1621]"
43100.0,"[1097, 3566, 3567, 3568, 3569]"
43190.0,"[3403, 5767, 6935, 7176, 7383]"
43500.0,"[593, 595, 598, 688, 689]"
43600.0,"[731, 732, 733, 734, 735]"
44100.0,"[2797, 5394, 5919, 6658, 6873]"
44200.0,"[34, 35, 500, 507, 580]"
44340.0,"[152, 184, 481, 527, 1103]"
44350.0,"[3120, 5678, 17914, 3877, 4948]"
44360.0,"[4508, 6171, 7818, 8968, 18898]"
44600.0,"[2805, 2806, 4795, 4994, 2809]"
44620.0,"[1107, 1109, 1110, 2118, 12224]"
44650.0,"[251, 1108, 5500, 10079, 10081]"
44660.0,"[1107, 1109, 1110, 2118, 12224]"
44670.0,"[1107, 1109, 1110, 2118, 12224]"
44690.0,"[1111, 10232, 10490, 11378, 11956]"
45000.0,"[34, 35, 500, 507, 580]"
45100.0,"[330, 383, 491, 541, 713]"
45300.0,"[377, 404, 407, 408, 409]"
45302.0,"[614, 615, 863, 1115, 1149]"
45400.0,"[1116, 1597, 4194, 6953, 7463]"
45410.0,"[346, 365, 371, 372, 549]"
45420.0,"[2299, 3186, 3756, 4292, 4919]"
45450.0,"[931, 969, 1119, 1593, 1700]"
45500.0,"[330, 383, 491, 541, 713]"
45700.0,"[231, 232, 233, 234, 235]"
45710.0,"[389, 391, 396, 400, 403]"
45720.0,"[231, 232, 233, 234, 235]"
45730.0,"[563, 575, 706, 1006, 1124]"
45740.0,"[231, 232, 233, 234, 235]"
45750.0,"[231, 232, 233, 234, 235]"
45760.0,"[1056, 1127, 1247, 1271, 1449]"
45770.0,"[231, 232, 233, 234, 235]"
45790.0,"[201, 227, 649, 710, 759]"
45791.0,"[201, 227, 649, 710, 759]"
45792.0,"[201, 227, 649, 710, 759]"
45793.0,"[201, 227, 649, 710, 759]"
45794.0,"[201, 227, 649, 710, 759]"
45795.0,"[2, 3, 4, 5, 8]"
45796.0,"[2, 3, 4, 5, 8]"
45797.0,"[1094, 1096, 1136, 1620, 1621]"
46000.0,"[3682, 4052, 4472, 4829, 4940]"
46200.0,"[9151, 11315, 11316, 21178, 21265]"
46250.0,"[192, 194, 195, 196, 197]"
46260.0,"[258, 628, 630, 674, 1140]"
46270.0,"[1141, 1142, 1334, 3115, 3116]"
46280.0,"[1141, 1142, 1334, 3115, 3116]"
46290.0,"[1078, 1079, 1080, 1143, 1146]"
46340.0,"[81, 1069, 1144, 1147, 1519]"
46342.0,"[1148, 3518, 4682, 4709, 4710]"
46350.0,"[1078, 1079, 1080, 1143, 1146]"
46360.0,"[81, 1069, 1144, 1147, 1519]"
46362.0,"[1148, 3518, 4682, 4709, 4710]"
46370.0,"[614, 615, 863, 1115, 1149]"
46380.0,"[1078, 1079, 1080, 1143, 1146]"
46400.0,"[1151, 1496, 1497, 1498, 1499]"
